,Suburb,Rooms,Type,Price,Method,SellerG,Distance,Postcode,Bedroom2,Bathroom,Car,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Address Type,YrSold,MonthSold,DaySold,MissingValues
2791,Glen Iris,3,h,1456000.0,SP,Jellis,9.2,3146.0,3.0,1.0,2.0,142.0,1920.0,Stonnington,-37.8541,145.0544,Southern,10412.0,St,2016,12,11,False
2792,Glen Iris,3,h,1875000.0,S,Marshall,9.2,3146.0,3.0,2.0,3.0,126.0,0.0,Boroondara,-37.8534,145.0735,Southern,10412.0,St,2016,8,13,True
2793,Glen Iris,3,h,1430000.0,S,Marshall,9.2,3146.0,3.0,3.0,2.0,255.0,0.0,Boroondara,-37.8524,145.0425,Southern,10412.0,Rd,2016,8,13,True
2794,Glen Iris,6,h,2300000.0,S,Fletchers,9.2,3146.0,6.0,2.0,2.0,126.0,0.0,Boroondara,-37.8519,145.091,Southern,10412.0,St,2016,5,14,True
2795,Glen Iris,1,t,345000.0,PI,Jellis,9.2,3146.0,1.0,1.0,1.0,44.0,1970.0,Stonnington,-37.8505,145.0459,Southern,10412.0,St,2016,5,14,False
2796,Glen Iris,5,h,2000000.0,PI,Marshall,9.2,3146.0,5.0,3.0,1.0,248.0,1920.0,Boroondara,-37.8563,145.0709,Southern,10412.0,Rd,2016,5,14,False
2797,Glen Iris,4,h,1550000.0,PI,Jellis,9.2,3146.0,4.0,0.0,0.0,126.0,0.0,Boroondara,-37.8628,145.0734,Southern,10412.0,St,2016,5,14,True
2798,Glen Iris,3,h,1625000.0,S,Jellis,9.2,3146.0,4.0,2.0,4.0,126.0,1980.0,Stonnington,-37.8528,145.0487,Southern,10412.0,Gr,2016,5,14,False
2799,Glen Iris,2,u,480000.0,SP,Jellis,9.2,3146.0,2.0,1.0,1.0,126.0,0.0,Stonnington,-37.8559,145.049,Southern,10412.0,St,2016,5,14,True
2800,Glen Iris,2,t,585000.0,S,Jellis,9.2,3146.0,2.0,1.0,1.0,84.0,1960.0,Boroondara,-37.8517,145.0796,Southern,10412.0,St,2016,10,15,False
2801,Glen Iris,5,h,1960000.0,PI,Gary,9.2,3146.0,5.0,3.0,2.0,126.0,1940.0,Boroondara,-37.8534,145.0785,Southern,10412.0,St,2016,10,15,False
2802,Glen Iris,4,h,1700000.0,PI,Fletchers,9.2,3146.0,4.0,3.0,1.0,266.0,1946.0,Boroondara,-37.8581,145.078,Southern,10412.0,St,2016,10,15,False
2803,Glen Iris,2,u,680000.0,S,hockingstuart,9.2,3146.0,2.0,1.0,1.0,126.0,0.0,Stonnington,-37.8566,145.0454,Southern,10412.0,St,2016,10,15,True
2804,Glen Iris,3,t,1220000.0,S,Jellis,9.2,3146.0,3.0,2.0,2.0,126.0,1999.0,Stonnington,-37.8574,145.0496,Southern,10412.0,Gr,2016,10,15,False
2805,Glen Iris,3,h,1375000.0,S,Marshall,9.2,3146.0,3.0,2.0,2.0,176.0,1990.0,Boroondara,-37.8529,145.0605,Southern,10412.0,Rd,2016,10,15,False
2806,Glen Iris,2,h,920000.0,S,Fletchers,9.2,3146.0,2.0,1.0,2.0,115.0,1930.0,Stonnington,-37.8577,145.0576,Southern,10412.0,St,2016,10,15,False
2807,Glen Iris,2,u,382000.0,SP,hockingstuart,9.2,3146.0,2.0,1.0,1.0,33.0,1960.0,Stonnington,-37.8547,145.0457,Southern,10412.0,St,2016,7,16,False
2808,Glen Iris,2,u,545000.0,S,Fletchers,9.2,3146.0,3.0,0.0,0.0,126.0,0.0,Stonnington,-37.85,145.0465,Southern,10412.0,St,2016,7,16,True
2809,Glen Iris,4,t,1350000.0,VB,Woodards,9.2,3146.0,3.0,2.0,2.0,126.0,0.0,Boroondara,-37.8622,145.0634,Southern,10412.0,St,2016,7,16,True
2810,Glen Iris,2,h,1280000.0,S,Noel,9.2,3146.0,2.0,1.0,1.0,123.0,1950.0,Stonnington,-37.8541,145.05100000000004,Southern,10412.0,Rd,2016,7,16,False
2811,Glen Iris,3,h,1825000.0,S,Fletchers,9.2,3146.0,3.0,1.0,2.0,126.0,0.0,Boroondara,-37.8552,145.0785,Southern,10412.0,St,2016,9,17,True
2812,Glen Iris,5,h,2825000.0,PI,Jellis,9.2,3146.0,5.0,4.0,4.0,206.0,2013.0,Boroondara,-37.8627,145.0719,Southern,10412.0,St,2016,9,17,False
2813,Glen Iris,3,h,2825000.0,S,Jellis,9.2,3146.0,4.0,2.0,4.0,217.0,1910.0,Stonnington,-37.8577,145.0421,Southern,10412.0,St,2016,9,17,False
2814,Glen Iris,4,h,1825000.0,S,RT,9.2,3146.0,3.0,3.0,2.0,26.0,1999.0,Boroondara,-37.8503,145.0586,Southern,10412.0,Rd,2016,9,17,False
2815,Glen Iris,1,u,328000.0,S,Jellis,9.2,3146.0,1.0,1.0,0.0,126.0,0.0,Boroondara,-37.8588,145.0512,Southern,10412.0,Rd,2017,3,18,True
2816,Glen Iris,4,h,2016000.0,S,Jellis,9.2,3146.0,4.0,2.0,3.0,126.0,0.0,Boroondara,-37.8561,145.0864,Southern,10412.0,St,2017,3,18,True
2817,Glen Iris,5,h,3085000.0,S,Marshall,9.2,3146.0,5.0,3.0,3.0,326.0,2000.0,Boroondara,-37.8582,145.0715,Southern,10412.0,Rd,2017,3,18,False
2818,Glen Iris,3,h,1710000.0,S,Noel,9.2,3146.0,3.0,1.0,3.0,126.0,0.0,Stonnington,-37.8556,145.0499,Southern,10412.0,Gr,2017,3,18,True
2819,Glen Iris,3,h,1770000.0,SP,Noel,9.2,3146.0,3.0,1.0,3.0,126.0,0.0,Boroondara,-37.8503,145.0754,Southern,10412.0,Rd,2017,3,18,True
2820,Glen Iris,3,h,1765000.0,S,Lessthan50,9.2,3146.0,3.0,1.0,2.0,126.0,0.0,Boroondara,-37.8505,145.0852,Southern,10412.0,Rd,2017,3,18,True
2821,Glen Iris,2,u,511000.0,S,Marshall,9.2,3146.0,2.0,1.0,1.0,126.0,0.0,Stonnington,-37.8517,145.0459,Southern,10412.0,Pde,2016,6,18,True
2822,Glen Iris,3,h,2000000.0,PI,Jellis,9.2,3146.0,2.0,1.0,2.0,126.0,0.0,Boroondara,-37.8581,145.0685,Southern,10412.0,Rd,2016,6,18,True
2823,Glen Iris,2,h,1600000.0,PI,Noel,9.2,3146.0,2.0,2.0,2.0,184.0,1950.0,Boroondara,-37.858,145.0696,Southern,10412.0,Rd,2016,6,18,False
2824,Glen Iris,3,h,1880000.0,S,RT,9.2,3146.0,3.0,2.0,2.0,126.0,1920.0,Boroondara,-37.8489,145.0711,Southern,10412.0,Rd,2016,6,18,False
2825,Glen Iris,5,h,2352500.0,PI,Marshall,9.2,3146.0,5.0,3.0,2.0,336.0,1930.0,Boroondara,-37.859,145.0656,Southern,10412.0,St,2016,11,19,False
2826,Glen Iris,5,h,3860000.0,S,Marshall,9.2,3146.0,5.0,4.0,2.0,520.0,2009.0,Boroondara,-37.8563,145.072,Southern,10412.0,Rd,2016,11,19,False
2827,Glen Iris,4,h,2625000.0,PI,Marshall,9.2,3146.0,4.0,3.0,2.0,326.0,1930.0,Boroondara,-37.8538,145.0641,Southern,10412.0,Pde,2016,11,19,False
2828,Glen Iris,2,u,856500.0,S,Marshall,9.2,3146.0,2.0,1.0,1.0,126.0,1960.0,Stonnington,-37.8566,145.0553,Southern,10412.0,Rd,2016,11,19,False
2829,Glen Iris,5,h,1650000.0,PI,Noel,9.2,3146.0,5.0,2.0,2.0,126.0,0.0,Stonnington,-37.8572,145.0555,Southern,10412.0,Rd,2016,5,22,True
2830,Glen Iris,2,t,600000.0,VB,Gary,9.2,3146.0,2.0,1.0,1.0,1143.0,0.0,Stonnington,-37.8506,145.0465,Southern,10412.0,St,2016,8,22,True
2831,Glen Iris,2,u,690000.0,S,Lessthan50,9.2,3146.0,2.0,1.0,2.0,126.0,0.0,Boroondara,-37.863,145.0631,Southern,10412.0,St,2016,9,24,True
2832,Glen Iris,3,t,1200000.0,VB,Lessthan50,9.2,3146.0,3.0,2.0,2.0,126.0,0.0,Stonnington,-37.8628,145.0486,Southern,10412.0,St,2016,9,24,True
2833,Glen Iris,4,h,3010000.0,S,Kay,9.2,3146.0,3.0,3.0,2.0,126.0,1910.0,Boroondara,-37.8476,145.0554,Southern,10412.0,St,2016,9,24,False
2834,Glen Iris,2,u,785000.0,S,Jellis,9.2,3146.0,2.0,1.0,1.0,126.0,0.0,Boroondara,-37.8488,145.0573,Southern,10412.0,Rd,2016,9,24,True
2835,Glen Iris,4,h,1950000.0,SP,Marshall,9.2,3146.0,4.0,2.0,2.0,155.0,1960.0,Boroondara,-37.8561,145.0934,Southern,10412.0,Rd,2017,2,25,False
2836,Glen Iris,3,h,2200000.0,S,Marshall,9.2,3146.0,3.0,1.0,2.0,142.0,1930.0,Boroondara,-37.8553,145.0711,Southern,10412.0,Rd,2017,2,25,False
2837,Glen Iris,3,h,1751000.0,S,Jellis,9.2,3146.0,3.0,1.0,3.0,140.0,1930.0,Boroondara,-37.8542,145.0733,Southern,10412.0,St,2017,2,25,False
2838,Glen Iris,4,h,1857000.0,S,Kay,9.2,3146.0,4.0,2.0,3.0,205.0,1930.0,Stonnington,-37.8536,145.0547,Southern,10412.0,Rd,2017,2,25,False
2839,Glen Iris,1,u,375000.0,PI,Noel,9.2,3146.0,1.0,1.0,1.0,126.0,0.0,Stonnington,-37.8597,145.0571,Southern,10412.0,Rd,2017,2,25,True
2840,Glen Iris,2,u,720000.0,VB,Jellis,9.2,3146.0,2.0,1.0,2.0,74.0,1940.0,Boroondara,-37.8468,145.0515,Southern,10412.0,St,2017,2,25,False
2841,Glen Iris,3,h,1500000.0,S,RT,9.2,3146.0,3.0,1.0,3.0,107.0,1935.0,Boroondara,-37.8471,145.05100000000004,Southern,10412.0,St,2017,2,25,False
2842,Glen Iris,4,h,2725000.0,S,Marshall,9.2,3146.0,4.0,3.0,2.0,246.0,2007.0,Boroondara,-37.8521,145.0657,Southern,10412.0,Pde,2017,2,25,False
2843,Glen Iris,2,h,1723000.0,S,Jellis,9.2,3146.0,2.0,1.0,1.0,126.0,0.0,Boroondara,-37.8464,145.0511,Southern,10412.0,Ct,2016,7,26,True
2844,Glen Iris,2,u,529500.0,S,hockingstuart,9.2,3146.0,2.0,1.0,1.0,126.0,0.0,Stonnington,-37.8572,145.0423,Southern,10412.0,St,2016,7,26,True
2845,Glen Iris,3,h,2800000.0,S,Greg,9.2,3146.0,3.0,1.0,2.0,153.0,1930.0,Stonnington,-37.8575,145.0554,Southern,10412.0,Rd,2016,7,26,False
2846,Glen Iris,3,h,1665000.0,S,hockingstuart,9.2,3146.0,3.0,1.0,2.0,143.0,1941.0,Boroondara,-37.8538,145.0842,Southern,10412.0,St,2016,6,27,False
2847,Glen Iris,2,u,600000.0,S,hockingstuart,9.2,3146.0,2.0,1.0,1.0,80.0,1960.0,Stonnington,-37.8555,145.0518,Southern,10412.0,Rd,2016,6,27,False
2848,Glen Iris,3,h,1420000.0,S,Buxton,9.2,3146.0,3.0,1.0,2.0,607.0,1940.0,Boroondara,-37.8578,145.0919,Southern,10412.0,St,2016,6,27,False
2849,Glen Iris,3,h,1550000.0,S,Jellis,9.2,3146.0,3.0,2.0,2.0,126.0,0.0,Boroondara,-37.8531,145.086,Southern,10412.0,St,2016,11,27,True
2850,Glen Iris,1,u,420000.0,VB,Jellis,9.2,3146.0,1.0,1.0,1.0,126.0,2011.0,Boroondara,-37.8592,145.0484,Southern,10412.0,St,2016,11,27,False
2851,Glen Iris,4,h,1920000.0,S,Marshall,9.2,3146.0,4.0,2.0,2.0,126.0,0.0,Boroondara,-37.8573,145.0904,Southern,10412.0,St,2016,11,27,True
2852,Glen Iris,5,h,2100000.0,S,Jellis,9.2,3146.0,5.0,3.0,2.0,126.0,1989.0,Boroondara,-37.8478,145.0566,Southern,10412.0,Rd,2016,11,27,False
2853,Glen Iris,5,h,2410000.0,PI,Marshall,9.2,3146.0,5.0,2.0,2.0,354.0,2015.0,Boroondara,-37.8515,145.0922,Southern,10412.0,Pde,2016,11,27,False
2854,Glen Iris,4,h,2100000.0,PI,Marshall,9.2,3146.0,4.0,2.0,2.0,216.0,1930.0,Boroondara,-37.8516,145.061,Southern,10412.0,Pde,2016,11,27,False
2855,Glen Iris,4,h,2950000.0,S,Kay,9.2,3146.0,4.0,2.0,2.0,295.0,1966.0,Boroondara,-37.8509,145.0856,Southern,10412.0,Rd,2016,11,27,False
2856,Glen Iris,2,u,390000.0,S,hockingstuart,9.2,3146.0,2.0,1.0,1.0,126.0,0.0,Stonnington,-37.8497,145.0466,Southern,10412.0,St,2016,5,28,True
2857,Glen Iris,5,h,3365000.0,S,RT,9.2,3146.0,5.0,2.0,2.0,270.0,1925.0,Stonnington,-37.8649,145.0547,Southern,10412.0,Gr,2016,5,28,False
2858,Glen Iris,4,h,1390000.0,S,Noel,9.2,3146.0,3.0,2.0,3.0,126.0,0.0,Boroondara,-37.8578,145.06799999999996,Southern,10412.0,Rd,2016,5,28,True
2859,Glen Iris,4,h,1802000.0,S,Lessthan50,9.2,3146.0,4.0,3.0,2.0,126.0,1980.0,Boroondara,-37.8523,145.0603,Southern,10412.0,Rd,2016,5,28,False
2860,Glen Iris,3,h,1310000.0,S,Marshall,9.2,3146.0,3.0,1.0,2.0,126.0,0.0,Boroondara,-37.8539,145.0702,Southern,10412.0,St,2016,8,28,True
2861,Glen Iris,3,h,1931000.0,S,Jellis,9.2,3146.0,3.0,2.0,2.0,193.0,1975.0,Boroondara,-37.8547,145.0771,Southern,10412.0,St,2016,8,28,False
2862,Glen Iris,4,h,2000000.0,PI,RT,9.2,3146.0,3.0,2.0,4.0,126.0,0.0,Boroondara,-37.8583,145.0726,Southern,10412.0,Rd,2016,8,28,True
2863,Glen Iris,2,h,1250000.0,S,Marshall,9.2,3146.0,2.0,1.0,2.0,107.0,1910.0,Stonnington,-37.8511,145.0428,Southern,10412.0,Rd,2016,8,28,False
2864,Glen Iris,5,h,2400000.0,VB,Jellis,9.2,3146.0,5.0,3.0,2.0,672.0,1930.0,Boroondara,-37.8529,145.0806,Southern,10412.0,St,2016,7,30,False
2865,Glen Iris,2,u,460000.0,PI,hockingstuart,9.2,3146.0,2.0,1.0,1.0,126.0,0.0,Stonnington,-37.8578,145.0537,Southern,10412.0,Rd,2016,7,30,True
2866,Glenroy,3,h,610000.0,S,Ray,13.0,3046.0,3.0,1.0,2.0,118.0,1960.0,Moreland,-37.6972,144.9431,Northern,8870.0,St,2016,3,9,False
2867,Glenroy,3,h,610000.0,S,Lessthan50,13.0,3046.0,3.0,1.0,3.0,144.0,1960.0,Moreland,-37.6979,144.9335,Northern,8870.0,St,2016,3,12,False
2868,Glenroy,3,t,555000.0,SP,Stockdale,13.0,3046.0,3.0,2.0,2.0,3.0,0.0,Moreland,-37.6969,144.9299,Northern,8870.0,St,2016,3,12,True
2869,Glenroy,3,h,500000.0,S,Nelson,13.0,3046.0,3.0,1.0,1.0,126.0,0.0,Moreland,-37.7088,144.9356,Northern,8870.0,St,2016,3,12,True
2870,Glenroy,3,h,806500.0,S,Barry,13.0,3046.0,3.0,1.0,2.0,127.0,1965.0,Moreland,-37.6988,144.9372,Northern,8870.0,St,2016,3,12,False
2871,Glenroy,5,h,1150000.0,PI,Barry,13.0,3046.0,5.0,3.0,2.0,126.0,0.0,Moreland,-37.7095,144.9253,Northern,8870.0,Rd,2016,3,12,True
2872,Glenroy,5,h,850000.0,PI,Barry,13.0,3046.0,5.0,3.0,1.0,126.0,0.0,Moreland,-37.7088,144.92600000000004,Northern,8870.0,St,2017,4,3,True
2873,Glenroy,4,h,550000.0,VB,Lessthan50,13.0,3046.0,4.0,2.0,1.0,138.0,2017.0,Moreland,-37.6964,144.9314,Northern,8870.0,St,2017,4,3,False
2874,Glenroy,3,h,822000.0,S,Stockdale,13.0,3046.0,3.0,1.0,4.0,105.0,1950.0,Moreland,-37.6988,144.9438,Northern,8870.0,St,2017,4,3,False
2875,Glenroy,3,h,980000.0,SP,Brad,13.0,3046.0,3.0,2.0,3.0,136.0,1950.0,Moreland,-37.7115,144.9147,Northern,8870.0,St,2017,4,3,False
2876,Glenroy,3,h,670000.0,S,Stockdale,13.0,3046.0,3.0,1.0,1.0,126.0,0.0,Moreland,-37.7062,144.9261,Northern,8870.0,Rd,2016,6,8,True
2877,Glenroy,2,u,430000.0,PI,Lessthan50,13.0,3046.0,2.0,1.0,1.0,100.0,2010.0,Moreland,-37.7072,144.9252,Northern,8870.0,St,2016,6,8,False
2878,Glenroy,2,h,852500.0,S,Barry,13.0,3046.0,2.0,1.0,2.0,126.0,0.0,Moreland,-37.7126,144.9122,Northern,8870.0,St,2016,6,8,True
2879,Glenroy,4,h,1025000.0,S,Lessthan50,13.0,3046.0,4.0,2.0,4.0,126.0,0.0,Moreland,-37.712,144.9127,Northern,8870.0,St,2016,6,8,True
2880,Glenroy,2,h,540000.0,VB,Nelson,13.0,3046.0,2.0,1.0,1.0,114.0,2010.0,Moreland,-37.7082,144.9178,Northern,8870.0,St,2016,7,5,False
2881,Glenroy,2,h,530000.0,SP,Barry,13.0,3046.0,2.0,1.0,2.0,126.0,0.0,Moreland,-37.6978,144.9276,Northern,8870.0,St,2016,7,11,True
2882,Glenroy,3,h,721000.0,S,YPA,13.0,3046.0,3.0,1.0,2.0,126.0,1976.0,Moreland,-37.7102,144.9362,Northern,8870.0,St,2016,8,10,False
2883,Glenroy,3,h,737000.0,S,Stockdale,13.0,3046.0,3.0,1.0,4.0,97.0,1950.0,Moreland,-37.6986,144.9243,Northern,8870.0,Ct,2016,8,10,False
2884,Glenroy,3,h,575500.0,S,hockingstuart,13.0,3046.0,3.0,1.0,1.0,126.0,0.0,Moreland,-37.6953,144.9397,Northern,8870.0,St,2016,8,10,True
2885,Glenroy,3,h,600000.0,S,Barry,13.0,3046.0,3.0,1.0,2.0,126.0,0.0,Moreland,-37.6999,144.9387,Northern,8870.0,St,2016,8,10,True
2886,Glenroy,3,h,460000.0,SP,Raine,13.0,3046.0,3.0,2.0,2.0,3.0,1950.0,Moreland,-37.702,144.9507,Northern,8870.0,St,2016,8,10,False
2887,Glenroy,3,t,370000.0,PI,Lessthan50,13.0,3046.0,3.0,2.0,1.0,126.0,2003.0,Moreland,-37.6977,144.9149,Northern,8870.0,Vale,2016,8,10,False
2888,Glenroy,3,h,691000.0,S,Stockdale,13.0,3046.0,3.0,1.0,2.0,126.0,0.0,Moreland,-37.7065,144.9374,Northern,8870.0,St,2016,10,9,True
2889,Glenroy,3,h,500000.0,S,Nelson,13.0,3046.0,3.0,1.0,1.0,126.0,0.0,Moreland,-37.6993,144.9393,Northern,8870.0,St,2016,10,9,True
2890,Glenroy,3,t,545000.0,S,Barry,13.0,3046.0,3.0,2.0,1.0,130.0,2014.0,Moreland,-37.7112,144.9142,Northern,8870.0,St,2016,10,9,False
2891,Glenroy,3,h,670000.0,PI,Brad,13.0,3046.0,3.0,1.0,4.0,140.0,1960.0,Moreland,-37.7007,144.9378,Northern,8870.0,St,2016,10,12,False
2892,Glenroy,3,h,572000.0,S,Lessthan50,13.0,3046.0,3.0,1.0,2.0,126.0,0.0,Moreland,-37.6974,144.9326,Northern,8870.0,St,2016,10,12,True
2893,Glenroy,4,h,702000.0,S,Eview,13.0,3046.0,4.0,1.0,4.0,124.0,1956.0,Moreland,-37.7104,144.9088,Northern,8870.0,St,2016,10,12,False
2894,Glenroy,2,h,730000.0,S,Barry,13.0,3046.0,2.0,1.0,1.0,115.0,1950.0,Moreland,-37.706,144.9245,Northern,8870.0,Rd,2016,10,12,False
2895,Glenroy,3,h,711500.0,S,Stockdale,13.0,3046.0,3.0,1.0,3.0,81.0,1950.0,Moreland,-37.7005,144.9185,Northern,8870.0,St,2016,10,12,False
2896,Glenroy,3,h,820000.0,VB,Nelson,13.0,3046.0,3.0,2.0,4.0,126.0,0.0,Moreland,-37.708,144.9211,Northern,8870.0,St,2016,10,12,True
2897,Glenroy,5,h,810000.0,S,Stockdale,13.0,3046.0,5.0,4.0,4.0,176.0,1950.0,Moreland,-37.7028,144.9377,Northern,8870.0,St,2017,11,3,False
2898,Glenroy,2,u,250000.0,SP,Barry,13.0,3046.0,2.0,1.0,1.0,61.0,1970.0,Moreland,-37.711,144.9178,Northern,8870.0,St,2016,12,11,False
2899,Glenroy,3,t,460000.0,S,Eview,13.0,3046.0,3.0,1.0,1.0,106.0,1970.0,Moreland,-37.7001,144.9291,Northern,8870.0,St,2016,12,11,False
2900,Glenroy,3,h,793000.0,S,Eview,13.0,3046.0,3.0,1.0,2.0,120.0,1960.0,Moreland,-37.7,144.9427,Northern,8870.0,St,2016,12,11,False
2901,Glenroy,2,u,340000.0,S,Nelson,13.0,3046.0,2.0,1.0,1.0,74.0,1970.0,Moreland,-37.7071,144.9176,Northern,8870.0,Rd,2016,12,11,False
2902,Glenroy,3,h,596000.0,S,Hodges,13.0,3046.0,3.0,1.0,3.0,126.0,0.0,Moreland,-37.6967,144.9313,Northern,8870.0,St,2016,12,11,True
2903,Glenroy,3,h,447500.0,S,Lessthan10,13.0,3046.0,3.0,1.0,1.0,130.0,2000.0,Moreland,-37.6949,144.9122,Northern,8870.0,Tce,2016,10,15,False
2904,Glenroy,3,h,588000.0,S,YPA,13.0,3046.0,3.0,1.0,1.0,125.0,1960.0,Moreland,-37.7029,144.9053,Northern,8870.0,St,2016,10,15,False
2905,Glenroy,3,h,420000.0,PI,Raine,13.0,3046.0,3.0,1.0,2.0,96.0,1960.0,Moreland,-37.7025,144.9504,Northern,8870.0,St,2016,10,15,False
2906,Glenroy,2,u,410000.0,SP,Brad,13.0,3046.0,2.0,1.0,2.0,81.0,2000.0,Moreland,-37.7002,144.9428,Northern,8870.0,St,2016,10,15,False
2907,Glenroy,3,h,688000.0,S,Stockdale,13.0,3046.0,3.0,1.0,4.0,126.0,0.0,Moreland,-37.7022,144.924,Northern,8870.0,St,2016,10,15,True
2908,Glenroy,3,h,612500.0,S,Stockdale,13.0,3046.0,3.0,2.0,3.0,126.0,0.0,Moreland,-37.7006,144.9239,Northern,8870.0,St,2016,10,15,True
2909,Glenroy,3,h,525000.0,S,Brad,13.0,3046.0,3.0,1.0,1.0,85.0,1950.0,Moreland,-37.6966,144.9331,Northern,8870.0,St,2016,4,16,False
2910,Glenroy,3,h,703000.0,S,Eview,13.0,3046.0,3.0,1.0,4.0,102.0,1960.0,Moreland,-37.7021,144.9136,Northern,8870.0,Gr,2016,9,17,False
2911,Glenroy,4,t,608000.0,S,Raine,13.0,3046.0,3.0,2.0,1.0,150.0,2014.0,Moreland,-37.7006,144.9299,Northern,8870.0,Rd,2016,9,17,False
2912,Glenroy,5,h,705000.0,PI,Barry,13.0,3046.0,5.0,3.0,2.0,126.0,1970.0,Moreland,-37.7022,144.9054,Northern,8870.0,St,2016,9,17,False
2913,Glenroy,2,u,320500.0,S,Nelson,13.0,3046.0,2.0,1.0,1.0,126.0,0.0,Moreland,-37.7042,144.9214,Northern,8870.0,St,2016,9,17,True
2914,Glenroy,3,h,577000.0,S,Barry,13.0,3046.0,3.0,1.0,2.0,126.0,0.0,Moreland,-37.7053,144.9372,Northern,8870.0,St,2017,3,18,True
2915,Glenroy,2,u,230000.0,PI,Raine,13.0,3046.0,2.0,1.0,1.0,126.0,0.0,Moreland,-37.702,144.9154,Northern,8870.0,Vale,2017,3,18,True
2916,Glenroy,4,t,607000.0,S,YPA,13.0,3046.0,4.0,3.0,2.0,131.0,2014.0,Moreland,-37.7102,144.9112,Northern,8870.0,St,2017,3,18,False
2917,Glenroy,3,h,765500.0,S,Barry,13.0,3046.0,3.0,2.0,2.0,180.0,1970.0,Moreland,-37.6955,144.9389,Northern,8870.0,St,2016,6,18,False
2918,Glenroy,3,u,470000.0,SP,Barry,13.0,3046.0,3.0,1.0,2.0,99.0,2014.0,Moreland,-37.7098,144.9163,Northern,8870.0,Vale,2016,6,18,False
2919,Glenroy,3,u,482500.0,SP,Brad,13.0,3046.0,3.0,1.0,1.0,126.0,1995.0,Moreland,-37.7083,144.9158,Northern,8870.0,St,2016,6,18,False
2920,Glenroy,3,h,580000.0,S,Barry,13.0,3046.0,3.0,1.0,2.0,142.0,1960.0,Moreland,-37.7002,144.9408,Northern,8870.0,St,2016,11,19,False
2921,Glenroy,2,t,434500.0,S,Eview,13.0,3046.0,2.0,1.0,1.0,126.0,1975.0,Moreland,-37.7042,144.9211,Northern,8870.0,St,2016,11,19,False
2922,Glenroy,2,u,620250.0,S,Stockdale,13.0,3046.0,2.0,1.0,2.0,91.0,2012.0,Moreland,-37.7117,144.9135,Northern,8870.0,St,2016,11,19,False
2923,Glenroy,3,h,710000.0,S,Stockdale,13.0,3046.0,3.0,1.0,1.0,104.0,1960.0,Moreland,-37.6955,144.9253,Northern,8870.0,St,2016,11,19,False
2924,Glenroy,4,h,630000.0,S,Stockdale,13.0,3046.0,3.0,1.0,2.0,130.0,1960.0,Moreland,-37.7002,144.9232,Northern,8870.0,St,2016,5,22,False
2925,Glenroy,2,t,420000.0,SP,Stockdale,13.0,3046.0,2.0,1.0,1.0,126.0,0.0,Moreland,-37.7117,144.9348,Northern,8870.0,St,2016,5,22,True
2926,Glenroy,3,h,600000.0,S,Stockdale,13.0,3046.0,3.0,1.0,4.0,139.0,1968.0,Moreland,-37.7051,144.9069,Northern,8870.0,Dr,2016,5,22,False
2927,Glenroy,3,t,550000.0,SP,Stockdale,13.0,3046.0,3.0,2.0,2.0,129.0,2010.0,Moreland,-37.7073,144.9277,Northern,8870.0,St,2016,8,22,False
2928,Glenroy,3,u,460000.0,S,Barry,13.0,3046.0,3.0,2.0,1.0,126.0,0.0,Moreland,-37.6997,144.9367,Northern,8870.0,St,2016,8,22,True
2929,Glenroy,4,h,600000.0,SP,Stockdale,13.0,3046.0,4.0,1.0,2.0,159.0,1968.0,Moreland,-37.6975,144.9065,Northern,8870.0,Bvd,2016,4,23,False
2930,Glenroy,4,h,1217500.0,S,Barry,13.0,3046.0,4.0,3.0,2.0,192.0,2014.0,Moreland,-37.7111,144.9275,Northern,8870.0,Rd,2016,9,24,False
2931,Glenroy,3,h,600000.0,SP,Barry,13.0,3046.0,3.0,1.0,2.0,150.0,1960.0,Moreland,-37.7009,144.9291,Northern,8870.0,St,2016,9,24,False
2932,Glenroy,3,h,570000.0,PI,Barry,13.0,3046.0,3.0,2.0,2.0,146.0,1975.0,Moreland,-37.6977,144.9071,Northern,8870.0,Bvd,2016,9,24,False
2933,Glenroy,4,h,655000.0,SP,Stockdale,13.0,3046.0,4.0,1.0,2.0,126.0,0.0,Moreland,-37.6985,144.9441,Northern,8870.0,St,2016,9,24,True
2934,Glenroy,3,h,500000.0,SP,Nelson,13.0,3046.0,3.0,1.0,4.0,126.0,0.0,Moreland,-37.695,144.9271,Northern,8870.0,St,2017,2,25,True
2935,Glenroy,3,h,762700.0,SP,Stockdale,13.0,3046.0,3.0,1.0,4.0,100.0,1960.0,Moreland,-37.7097,144.9351,Northern,8870.0,St,2017,2,25,False
2936,Glenroy,2,u,465000.0,S,YPA,13.0,3046.0,2.0,1.0,1.0,89.0,2012.0,Moreland,-37.7081,144.912,Northern,8870.0,Pde,2017,2,25,False
2937,Glenroy,2,h,741250.0,S,Barry,13.0,3046.0,2.0,1.0,1.0,88.0,1955.0,Moreland,-37.7067,144.9331,Northern,8870.0,Rd,2017,2,25,False
2938,Glenroy,2,t,488500.0,S,Stockdale,13.0,3046.0,2.0,2.0,1.0,2.0,0.0,Moreland,-37.7072,144.9241,Northern,8870.0,St,2016,6,27,True
2939,Glenroy,4,h,787500.0,S,Barry,13.0,3046.0,4.0,2.0,2.0,126.0,0.0,Moreland,-37.7004,144.9411,Northern,8870.0,St,2016,6,27,True
